subset,instrument,instrument_id,fold,track_id,uuid4,randNumb
training,violin,3,7,2048,6d3f4986-e875-58d6-f577-53a1c90f519b,0.89437676
training,flute,1,3,1021,4fd8db5c-17a5-5193-f5a9-a41f406e9017,0.733660513
training,flute,1,3,1168,5a221cf7-057d-574b-ff14-2e06c555339e,0.286259396
training,flute,1,3,2304,b2e40c32-3e24-563d-f5b4-95bdd226f360,0.657472709
training,piano,2,4,1768,5ad0fb1e-db8f-5362-fd98-7dbea3fc00a2,0.242964444
training,flute,1,3,782,3da53e82-b6de-56aa-fb76-c901d0c66e11,0.036859078
training,guitar,0,1,627,78125ea4-8171-5e3c-f474-6b6d8e91ec38,0.898884418
training,violin,3,7,3143,a57d013d-223d-57cc-fffa-ed6596a048ea,0.109749702
training,violin,3,7,1714,5c482716-cafd-51eb-f24a-47ff668990dc,0.475166142
training,flute,1,3,1090,54906092-6324-59ac-fdb4-8daacbcff169,0.20888388
training,violin,3,7,1988,6a8fbbe7-af20-5ccf-fbb3-23c7222100f6,0.085079281
training,piano,2,4,3123,9f6f8d32-02f8-5a9e-fb93-26c747ba0b77,0.139210152
training,guitar,0,1,676,81fb8e6b-9be1-5fa1-f797-d5f3929b33bd,0.057135005
training,violin,3,7,2220,7645a5e8-3cb5-521a-f276-28a4b3619081,0.174020654
training,piano,2,4,1139,3a29bb4d-14ce-5ad2-f212-39f4d7a8e732,0.377603795
training,flute,1,3,2027,9dd42735-b3de-559d-f324-9d36644ba1d1,0.170028554
training,violin,3,7,2394,7f22ec8f-7397-54a7-feaf-651387269188,0.179716745
training,flute,1,3,1314,658681be-4fd1-54ac-f84a-90655478ef63,0.616653688
training,flute,1,3,157,0bd498ef-de57-594a-fed2-2d6430123a53,0.880809821
training,violin,3,7,1552,53bbffd0-105f-577e-fa6d-d660d4357efc,0.161099513
training,piano,2,4,3034,9b7b120f-ba8c-5407-f973-2ed853988679,0.612390945
training,piano,2,4,2622,86376880-e137-59d1-f372-007369a914c0,0.766430498
training,piano,2,4,2360,77b5b3c5-c334-596c-f8fd-ca137e2a9f40,0.843107702
training,violin,3,7,333,118463bf-2b61-5ccd-fc2c-51279521111d,0.220154588
training,violin,3,7,2753,917d7acc-cddb-583d-f3e8-bf5078d94797,0.881794139
training,piano,2,4,2522,8122cd99-9a1a-5677-f23c-0b882fd09eb2,0.502935591
training,flute,1,3,1520,73f9c7a2-73d8-5bd7-f728-8dbbecc1737c,0.922785134
training,violin,3,7,589,1eec3878-b353-5870-f1f0-4a9a66af95b1,0.301598074
training,violin,3,7,565,1df65e7d-66bd-5dfe-f405-43b3cfe2a8d7,0.191186748
training,piano,2,4,1638,53f5c482-9e3b-5e88-f048-33d42d852db9,0.358255319
training,piano,2,4,3295,a8d3f66d-5300-5f36-fb5b-eb93c00adb15,0.06019681
training,violin,3,7,516,1bdb6580-203b-5e3a-f02c-74572ba4a574,0.854221238
training,piano,2,4,2923,96176a22-a504-5eef-fe3d-877d0b308b63,0.173375637
training,piano,2,4,2099,6ab7da73-25eb-5375-f26e-f9d4e6e7225c,0.826273256
training,flute,1,3,2133,a50cda2a-7d04-5cdf-f633-1b1deee1809b,0.836213742
training,flute,1,3,1017,4f827f23-a945-5c37-fe36-3a589c6f07f6,0.670546674
training,flute,1,3,772,3ceeaf6c-4bea-5e72-fde1-cd4584771dca,0.553635274
training,piano,2,4,2070,691e4487-4adc-580b-fa2d-f8b78af82717,0.889251659
training,piano,2,4,2580,84142835-6a08-5444-fdc4-e59fdbbd6b70,0.073458513
training,flute,1,3,162,0c2c3e47-f927-5535-f66b-47303527d170,0.725908144
training,piano,2,4,174,09b15efc-23b5-54e8-f7e9-1c5200f5f8cf,0.447326374
training,flute,1,3,345,1b093a2a-41f0-5ead-f638-5717c85dc604,0.159461686
training,violin,3,7,1748,5e3ce74b-333a-539a-fe99-cdb2b0b1d57c,0.987667339
training,flute,1,3,125,09947407-78ac-5e64-fb09-00a9b8d21aa7,0.202073871
training,flute,1,3,1326,665c380b-9bfc-58c2-f150-03b513b7eb30,0.939646653
training,piano,2,4,1677,55adfe9d-3ac2-5bc7-ffec-985a630de505,0.616950193
training,piano,2,4,2707,8adbc619-714d-5277-f9c8-07eb8f21c775,0.150765188
training,violin,3,7,2749,912e2524-0556-5b7b-f4dc-cf5909941a61,0.744662095
training,violin,3,7,2460,829f86e6-6473-5310-f1c5-65c92990511c,0.369369896
training,piano,2,4,1116,3912b55c-50ae-516b-f196-5f910e04b735,0.602181116
training,violin,3,7,472,1a0a7aa6-2c5b-5d70-f39b-6da55764ab99,0.821277795
training,piano,2,4,1840,5dd84c96-7c65-57ca-fe8d-652f231a39e9,0.080654392
training,piano,2,4,1387,47c8f302-433e-5f23-fdbd-ac59bdb35f0a,0.6488391
training,violin,3,7,2153,735a45f9-6b83-50be-f2ee-86b62019670d,0.470476665
training,guitar,0,1,201,2663c0c4-fdfa-5b09-fa68-437e8f3845c9,0.550333119
training,violin,3,7,703,254d15d7-1ecf-5e7b-ff1e-75cabd2ed77a,0.138046882
training,guitar,0,1,457,581f0500-2a53-56c0-fff5-31610451367b,0.566523941
training,flute,1,3,1724,8504b096-3100-574c-fd9f-954168c5bd58,0.504637194
training,flute,1,3,1927,9598e11d-bd54-5947-ff03-3a6d8f601241,0.870445274
training,violin,3,7,493,1b286898-ebcc-51aa-f104-a3c82c0ada34,0.134863852
training,piano,2,4,1962,639efd3f-c439-5715-fb6b-f256e67b88c7,0.244478586
training,piano,2,4,2658,87b0d3b0-f73c-5071-f878-0e07dbef197b,0.586721625
training,violin,3,7,700,253a9942-4518-59bb-ffc9-cf6fed518e6b,0.25348598
training,piano,2,4,2442,7ce5a7c2-95d2-5165-fda1-a9acfcdb1af7,0.601725179
training,piano,2,4,2677,897b492d-c55d-54fe-f537-044cd21cc7bc,0.02317555
training,piano,2,4,27,01a711f3-7e68-5d72-fb00-e423f4d332b7,0.934750387
training,violin,3,7,615,21331592-c421-50c4-fb7b-5c159ab2e1f8,0.731453784
training,violin,3,7,3595,bc28797d-08c8-5f72-fd12-9f835c63a973,0.478727766
training,violin,3,7,2096,705d0e10-5670-5e4d-f883-6116f8ffeaf7,0.224867517
training,violin,3,7,567,1dfda42f-76c6-5610-fad1-ed8f17ecd393,0.295791793
training,violin,3,7,2580,889c5156-612d-5500-fb98-f960d06a879f,0.548622597
training,piano,2,4,1027,344cd616-da3d-5cf8-f5a5-a4a8ee7afb3f,0.156426127
training,piano,2,4,2093,6a93875f-3516-55bd-ff47-9d2903086e3e,0.102056075
training,piano,2,4,2199,6f548776-0478-55b8-fec6-cb3a03f0ecc2,0.729939299
training,piano,2,4,3324,aa1b5d1a-92b8-563d-f37f-cfa470fdedd5,0.261209814
training,piano,2,4,3706,bdfc7fdc-b168-5539-f8e4-e29ed31334e9,0.239599997
training,violin,3,7,3269,ac8ce247-0c79-51fe-fc94-b2b80068b519,0.553097402
training,flute,1,3,2502,c6d5adaa-0db6-535b-fbf4-b167d174e277,0.752461897
training,violin,3,7,1305,46243a22-f38f-5c76-fd49-f8a618d78421,0.921113117
training,flute,1,3,1260,617f6e88-19c2-5d15-fa3d-cd427e636dd6,0.48459552
training,flute,1,3,139,0a74656c-5faa-5da1-fbf1-fefd6da9cd39,0.418422525
training,piano,2,4,3362,ac29fa53-0df5-5c63-f225-82df07527e40,0.776437319
training,piano,2,4,3137,a04e19e7-f085-570b-f946-c17373962361,0.877065023
training,piano,2,4,697,24a51082-b087-560d-fdcf-06e183d00542,0.608607031
training,flute,1,3,228,11c2b351-3b13-5610-fe02-2c657e1ba514,0.301012515
training,violin,3,7,2213,75cee8f1-36c8-5a3c-f922-c72b771c7747,0.548496298
training,violin,3,7,2061,6df6ba3a-8d7b-5108-f323-c93e23a0851c,0.007098079
training,flute,1,3,1732,85839f90-8f51-54f9-fa7d-e2f918563e6e,0.865375782
training,flute,1,3,547,2a789ec4-af3a-5d9e-f6b0-77941e38e25e,0.68192729
training,guitar,0,1,909,af90b7ad-1f9e-574e-fca2-f2c60dc8754f,0.302604436
training,piano,2,4,2610,85735c5c-fbdb-5b63-f428-ce5395af97e0,0.215411352
training,piano,2,4,710,253ba2a2-a4ae-5b7b-fe47-56f82810a1cf,0.956092873
training,violin,3,7,537,1ccca6da-95af-5807-ff1f-8e7fca994dff,0.731039417
training,piano,2,4,451,180181e5-0952-57ab-f1ea-b17f0343bfe2,0.261291331
training,piano,2,4,3022,9b21cdbe-0beb-5cc8-f1d5-9de976bec469,0.193509662
training,violin,3,7,547,1d5005d7-5a87-5199-f6c7-cb947022f016,0.478775649
training,violin,3,7,2712,8f724a57-6c6e-502d-f6f0-f311ca731adf,0.48938356
training,piano,2,4,1815,5cf275c0-66a9-5f57-f5b3-cf067eb6cbcf,0.401426505
training,piano,2,4,1081,36f290a4-5944-53f1-f916-be4a9889e401,0.808694828
training,piano,2,4,3298,a8e0563f-7083-5c6a-f611-eee76b6045e4,0.73531756
training,flute,1,3,300,1837a9fb-46cb-5f75-f074-18c5e9742ca8,0.140754743
training,flute,1,3,860,42e1f2d3-d5cb-5d0c-fa65-576491918544,0.799644181
training,piano,2,4,3416,aef870dd-9f1f-54b8-f86f-7cc954e79f35,0.135785857
training,flute,1,3,1355,6811ad8b-df22-5e23-f171-12f110d04b94,0.149595237
training,violin,3,7,2294,7a51c68d-d5b0-5981-ff62-13809436f662,0.851554262
training,violin,3,7,174,097460cd-39d3-5d19-ff9f-4019c59f4e9a,0.158995066
training,violin,3,7,2366,7d3d04cc-959f-570b-fc6e-cf850a1fca74,0.602698837
training,piano,2,4,1285,41bc04fa-8c7f-57bc-f6d0-8db7d83c1140,0.44111523
training,flute,1,3,1160,59959bfb-aa4c-50c9-fb75-c3f86d707be8,0.333083099
training,flute,1,3,2173,a7ca7e71-f1a3-52cc-fa14-9020465e9eec,0.405356761
training,piano,2,4,1563,501ca7fe-b6dd-59f2-f5f8-44c7c0b45f9c,0.043603634
training,piano,2,4,2286,74005a41-b9b2-53c7-fd0d-a7342796ed82,0.657417775
training,piano,2,4,1753,59938a09-0344-5aaf-fdc7-360680d37c26,0.301958353
training,violin,3,7,215,0b520102-5b80-5e2a-f024-dbed772a53c8,0.771273156
training,flute,1,3,400,1fc6cc36-48f1-561f-f4fe-8ec135507e6c,0.398339665
training,violin,3,7,3237,aaeb57de-c1b0-5501-f465-16d1e75f6139,0.553983249
training,flute,1,3,2187,a90da8ae-12e8-5ce8-f962-61358a17818d,0.942879884
training,violin,3,7,2534,8673db65-3933-5d66-f516-7bcaad128d07,0.417465996
training,guitar,0,1,142,1b0d4870-9ee7-5b89-f99a-037fcdd98384,0.205207318
training,piano,2,4,512,1a742fa3-b710-50d7-f27c-92d6e6d06a91,0.34285065
training,flute,1,3,2412,bba67da4-a789-596d-fa0f-a28deb7277f6,0.502842781
training,violin,3,7,3439,b5517c4f-e98f-572e-fa29-8651dd5cf6bf,0.35596797
training,piano,2,4,924,2fb6d1a4-4508-5390-f2a3-56a626b84d0c,0.557368681
training,piano,2,4,1686,562214be-64ae-55b5-f33d-7bde372de859,0.468900639
training,violin,3,7,775,27ffd940-6c51-5ccd-f89f-36871d27447c,0.416579855
training,violin,3,7,1771,5fa0f874-fe67-5b01-fed3-fb2405580e05,0.50879805
training,flute,1,3,1804,8c3dcd8a-6278-525c-fd96-fbf4effc311e,0.859787936
training,flute,1,3,277,169017f9-35a5-52e8-f1ad-5617a0ee8653,0.845857436
training,flute,1,3,2129,a4d34100-f700-5d86-f23e-b68ed9642cf9,0.214001633
training,piano,2,4,1580,5164695b-9631-595f-f58f-01571ef4b498,0.117127631
training,piano,2,4,291,0f6f08da-c45f-5677-fefa-6ba85560de7b,0.366517334
training,violin,3,7,2939,9b07d027-26ad-58d5-f90d-ef82351493b6,0.694678634
training,violin,3,7,3467,b67e114f-b489-5bd5-f85e-ea15af339d99,0.309475121
training,piano,2,4,2696,8a527ca0-b494-5bfe-fa93-42936ec7c494,0.123126943
training,violin,3,7,1616,5753b0c4-3553-591e-fd2a-2b9ef03b1121,0.878504455
training,piano,2,4,1446,4aef9276-62b2-57fa-fc89-8def98247fe3,0.335973917
training,piano,2,4,3340,ab17b8d5-35e0-5ce4-f37c-b85787b0a761,0.308073476
training,violin,3,7,2775,925502fb-73ea-5911-f034-061125ef2e00,0.367300153
training,violin,3,7,1129,3c0714ee-7ef2-5123-f525-037d29b1c30e,0.514115979
training,guitar,0,1,409,4ffab6c4-e65d-55a3-f2a9-8b5715ec1774,0.484436271
training,piano,2,4,3388,ad2e415b-c529-579c-f0b6-bf485451dd03,0.098903165
training,piano,2,4,123,071123b0-1db5-5a80-fab0-68ad62d39fa2,0.524023129
training,flute,1,3,357,1c376a1e-e23f-54b6-fd78-2d62e88b3989,0.85209677
training,violin,3,7,941,31e052b1-f88b-5b19-f62c-8ea7a3cd3250,0.245741207
training,violin,3,7,3604,bc8612ec-2a54-561a-f23d-da3171997bfa,0.233281729
training,flute,1,3,846,41e4f72b-1353-58b1-fdda-fe821de20995,0.962980044
training,guitar,0,1,279,339eda15-176c-5266-f32b-739f26b0856c,0.610359548
training,piano,2,4,1268,40bd2aa8-2421-5094-f9d1-ee5ca26f93bb,0.155930385
training,violin,3,7,2174,7432e8da-b5af-5c7f-f21e-c95b29976551,0.864929297
training,violin,3,7,3303,ae30f7e5-916d-55f9-f9dd-e25bf597bc3d,0.008449807
training,piano,2,4,2077,696ae130-05ca-53cf-f3f5-a0b4e9e579fc,0.480232158
training,flute,1,3,2265,af87bcec-b47d-51d4-f6f3-23088b945856,0.683625699
training,guitar,0,1,331,3f222cca-2792-5b41-f603-3e10d6709e18,0.481465435
training,violin,3,7,749,273a0dba-1d61-5b71-f5b3-214a8c95f3ab,0.767035626
training,flute,1,3,707,37968780-bcdc-5e31-f115-c841806c626f,0.029208027
training,violin,3,7,1491,4f9d27d1-551f-552e-f2da-b80689c1a268,0.541109073
training,flute,1,3,1934,96d3f01c-0e42-5905-ffd7-3396a84a312e,0.43394305
training,violin,3,7,2385,7ea9e352-f033-5886-f0a1-721959188fde,0.03099923
training,piano,2,4,2422,7b59ea74-17ff-57ad-f59b-3a6e99500b6b,0.89687582
training,flute,1,3,831,40f76d43-c1df-5de6-fc77-3d049ec299bc,0.497801065
training,piano,2,4,2154,6d58e7f2-9628-5ba3-f872-402bb0fc6f6f,0.901932659
training,violin,3,7,2468,831416af-f08b-5e60-fea6-69d52b718091,0.606233592
training,piano,2,4,1231,3ec44387-0160-5d7b-f8a6-0a422925956d,0.247246307
training,piano,2,4,2382,78f0074f-776e-5ff0-f34e-732cdd9b9727,0.345237765
training,guitar,0,1,991,be605eb9-baf3-57de-fec1-d9c5fe4f8d2a,0.82610892
training,flute,1,3,872,43984cef-ee2e-5936-ff40-04a8c94c6139,0.650520279
training,piano,2,4,748,26ed031c-221a-561e-f7d6-648c7f81452f,0.78537033
training,piano,2,4,2450,7d5dfe9a-928d-55ab-fc12-f2f5a90f2b03,0.362378028
training,violin,3,7,2339,7c8dd2ed-fb62-5aa3-f6c8-8518b248f00f,0.83075866
training,flute,1,3,1086,541cebc7-d9f3-55c4-f43a-e59ac99107bc,0.026463837
training,piano,2,4,352,134d1933-d0b1-5edf-fc8f-05c3ec001e16,0.26313274
training,violin,3,7,1128,3c00a17e-5d04-5930-fb2e-48a3c2e007d4,0.82511815
training,violin,3,7,2548,872ffe66-bfe4-51dd-fc36-eee54838b040,0.910271363
training,piano,2,4,2879,94313e25-598f-5c56-fb87-613ed6be8f47,0.840324273
training,piano,2,4,2979,98e48c12-acb8-5da8-f529-ec1dda34cf03,0.297642158
training,violin,3,7,1188,3f5b75cc-f149-507c-faf4-f88b5d87dfb0,0.152973631
training,flute,1,3,1930,95def66c-a6cd-520e-f348-257571c34012,0.114102114
training,flute,1,3,2081,a18c5905-d536-58f4-fa80-6f0b07f4d2bc,0.444752922
training,piano,2,4,2840,924f1e67-2e38-565d-f4ec-00a0af1ee630,0.128390413
training,violin,3,7,911,300a688e-966a-5ffc-f923-db5de1010599,0.017592291
training,piano,2,4,3387,ad298eed-9dc2-5981-fc4c-071d760ed564,0.527854566
training,flute,1,3,1568,7840aedc-bec3-5308-f001-a6bfcbaeaedd,0.939224922
training,piano,2,4,890,2e23c124-430e-5939-ff92-eecf5dd27aea,0.030805974
training,violin,3,7,1008,351213d6-5b3e-52b8-fd1e-49e7c8089d5d,0.383724916
training,piano,2,4,3329,aa87ba8c-c7b6-5a0f-ffb0-4c9b3ecefafe,0.833687333
training,violin,3,7,26,011b8ea9-fcdf-5d92-f99c-ec2910c7c957,0.411151672
training,piano,2,4,2785,8efaed47-ec17-5064-fe3a-4f5ce989d43b,0.270863827
training,piano,2,4,792,2926d3f7-cfad-594d-faec-d0fc5c3c1f16,0.326194239
training,violin,3,7,3491,b740ba54-9052-512b-f09e-9c168abfdbc4,0.92543617
training,violin,3,7,1214,40ef6097-32ab-59c0-f13f-d5bf76c424fe,0.520928844
training,piano,2,4,1344,4596aae2-8d90-5562-fb07-130e40389aef,0.026429357
training,piano,2,4,2719,8bdd6051-54b9-5fa1-f69b-b1c3e4fca269,0.524940151
training,flute,1,3,2099,a27db752-5e1e-532c-fc16-22a764fb5b5e,0.413907083
training,violin,3,7,2958,9bd3f210-1448-5ee9-fe19-8821dd116a85,0.361389576
training,piano,2,4,281,0f0db9f8-6de1-5898-fd69-518c014c40d9,0.061991554
training,piano,2,4,384,14abc996-b507-5ced-f37f-85be7e819567,0.110931406
training,violin,3,7,1031,3699870b-db8a-5607-fd5a-d8a24ab45166,0.571855392
training,piano,2,4,3194,a39f51d0-4c04-59ab-fc7d-9d6cfc9113f8,0.610852806
training,flute,1,3,143,0a90ce05-d06b-5647-faa1-99f4f623ef6e,0.281357122
training,violin,3,7,557,1d9b6434-acad-5bcf-f449-16ab190697e0,0.666697144
training,violin,3,7,841,2c2717ce-7c60-5e35-f24f-cdc1f58ace04,0.647733452
training,guitar,0,1,503,60ed9d61-9b22-579d-f93d-38c61e9e5d40,0.939602629
training,violin,3,7,2664,8cac0ba1-5401-536d-f527-ab75a750c2da,0.543640151
training,piano,2,4,25,018912d6-7f8a-5eb9-f7b2-99b10c913256,0.771668387
training,piano,2,4,999,3309679a-7489-563c-f3d2-5b1e4aac6d0a,0.92503611
training,guitar,0,1,821,9b6d0861-e203-5751-fa6f-5d5a474a4817,0.357078314
training,piano,2,4,2017,66299eaf-431b-52f2-f9cb-da1804dd32b2,0.208884941
training,piano,2,4,1829,5d74928e-15d1-5cca-fe6f-2eed7a3a594c,0.138026035
training,piano,2,4,2303,749eb275-7d2b-5827-f789-8ff8d27042c2,0.566873549
training,violin,3,7,401,15b4df7c-3b67-5fd9-f4fb-83baec532846,0.084955184
training,flute,1,3,431,21fbf9e6-1b9e-5fcb-f475-e44d3ee58f27,0.157155476
training,piano,2,4,3748,c01eee6d-661f-5773-f9e2-4f14ce40ef1d,0.301996751
training,flute,1,3,1786,8aa04208-8b5c-546e-fe5d-a1717ef7f5e7,0.56821556
training,piano,2,4,1943,627d8e87-6dfb-57be-f8e4-917b7c8adb3d,0.104626564
training,flute,1,3,330,19bcd763-bb8d-5bb5-fc83-6e7825bfa0c6,0.951512636
training,flute,1,3,2272,b041d076-455c-5e5b-f552-9711dd6f4930,0.8473786
training,violin,3,7,1685,5aa52e4a-7682-53c8-fec3-ac70e67b1c52,0.821864154
training,piano,2,4,3702,bde626ef-9546-5b7b-f4d1-340eaf840a66,0.66738644
training,flute,1,3,2040,9eb6826f-2bc6-577c-fc3b-b8c53ce63f5b,0.616924153
training,flute,1,3,677,35903f8e-b50d-52f2-fe3e-fd29649da252,0.117543438
training,piano,2,4,432,17031bf9-4c08-5cfd-f316-f49727792c34,0.509910643
training,flute,1,3,2513,c8e863ce-c1aa-5b42-f241-18585e0291aa,0.456069607
training,piano,2,4,3277,a813baee-3572-570a-ff46-eab09a05113b,0.883061646
training,flute,1,3,1945,975a0499-6470-5cbb-f671-1113a139ef43,0.157770985
training,piano,2,4,1828,5d6e65df-7a4e-582a-f168-e004d56045cc,0.550051924
training,piano,2,4,1965,63aef137-daeb-5e2b-f983-27fd0abccd63,0.99204165
training,piano,2,4,2827,919b86ac-f6da-5a0d-f7b8-f636bf29e65b,0.46889327
training,piano,2,4,2908,959402b7-e111-5e3f-f785-f684e93a0e8f,0.676107902
training,violin,3,7,1463,4e6802a4-0e92-5a25-f748-d4a14cae3a97,0.176526055
training,piano,2,4,325,11d2e386-ecbc-56f6-f9f1-bbbdc5e34289,0.646677874
training,flute,1,3,224,11791a31-9c14-5915-f538-eceb0c056676,0.260570166
training,flute,1,3,429,21e43634-884a-5543-fedd-86e5f76e35a9,0.753968659
training,flute,1,3,1200,5c389845-bf66-5fc6-f6b9-c5472113a164,0.113942495
training,violin,3,7,2164,73d1a9bb-0776-5ebd-f80c-b640c7eb28e2,0.235153027
training,guitar,0,1,912,affad1ac-3450-5ef1-fd97-cf21d6e7549a,0.315877646
training,violin,3,7,3285,ad27e132-2ded-5911-f6d4-f4cf022f3427,0.127374005
training,violin,3,7,650,22e989db-c156-5bb0-f752-bde90e529ef9,0.429426993
training,piano,2,4,1797,5bf94d10-cab0-5a6e-f151-745f7c0dbc92,0.38321338
training,violin,3,7,634,223608a9-1876-53c5-ff1d-ed3fa29dd093,0.828711451
training,violin,3,7,12,009fbe8d-e184-5617-f271-9adefcafadfd,0.901465112
training,violin,3,7,320,10b58461-9ba9-5ea3-f158-ce08a32c940e,0.590530266
training,flute,1,3,1335,673ad416-0138-563c-f0b0-3aa0738906ab,0.108994071
training,flute,1,3,2355,b742d7c5-ccb0-5efa-fae2-fbb155134edc,0.336637617
training,piano,2,4,2602,8532360e-aa5a-5abc-f42c-55de74ff85ff,0.369941536
training,flute,1,3,1213,5d202094-8a95-5404-f943-911af6ebb0cf,0.866589742
training,flute,1,3,10,00c8308e-a654-5be7-fc9f-28a290145391,0.28243712
training,piano,2,4,1521,4e722e35-ce8d-56dc-f7e2-6f11071ae147,0.935805837
training,violin,3,7,2524,85afa5a0-4945-5624-f489-c21febf5b5bd,0.5872816
training,violin,3,7,2298,7ab0689b-6d16-5b0a-f32f-dc9b7841574f,0.643685507
training,flute,1,3,1692,82c969f0-fd7a-5a83-f436-94f040f994f5,0.071659188
training,guitar,0,1,920,b182230a-97da-581f-fa4f-d8296692ebb2,0.696917417
training,flute,1,3,2497,c4e95dbb-89e4-5c7d-f5cf-92f53e28993e,0.415163278
training,violin,3,7,1719,5c9dde44-8ce3-5c88-fc79-f490e9a39739,0.95612227
training,violin,3,7,1614,57468c45-266a-595b-f23a-6774d2f30f44,0.828446225
training,violin,3,7,3105,a3ac3cc4-381b-5efb-f223-226a52a16210,0.377338602
training,piano,2,4,3066,9cfbe043-5308-5d62-f680-9dc2e6184366,0.2990513
training,violin,3,7,2723,8fe57a40-e0d5-55af-f29a-614349e1b106,0.106249654
training,violin,3,7,817,2a9ad62a-6551-5ab5-f5ef-d36c6a68e35c,0.709048079
training,violin,3,7,2784,93440b8e-9742-5e46-f926-9ace86a580f0,0.284904237
training,guitar,0,1,949,b5ffeabe-e8ff-51bc-fe2b-ab0ef9b58eb7,0.927398262
training,piano,2,4,2771,8e3183f4-0776-5cc2-fae5-d8640a8663d1,0.518708461
training,violin,3,7,398,1584c325-92ac-561f-f9f7-a3d5600f3228,0.519517956
training,violin,3,7,2367,7d8500fe-18c7-5107-fd5d-9044d92cabd5,0.43465523
training,violin,3,7,2422,8068d677-6960-56ac-f8d8-5e3a95349f06,0.695207944
training,flute,1,3,2423,bc81dfe7-db61-54de-f341-1487ccce20f8,0.970187496
training,flute,1,3,312,18cc7356-a6e9-57a1-f268-2a5e37d0d3f8,0.470993049
training,violin,3,7,233,0c432229-8e03-5b80-fa7f-2aa887bdc768,0.837707541
training,flute,1,3,1918,94d964ab-a6c0-5c88-f824-d93f8fcf4e88,0.464790418
training,violin,3,7,409,161a5600-48ad-5621-f753-402b7b462f03,0.331285578
training,violin,3,7,2415,7fe99eb4-a68c-5c1b-f45c-c161efa75e6d,0.821619483
training,piano,2,4,445,17ae91b4-b13d-55e0-fcdd-ec3239d163da,0.972674585
training,flute,1,3,1224,5e0ec639-04d6-5ea4-fa21-558987270dbf,0.363117029
training,flute,1,3,415,20fcacdf-41ab-5f56-f656-dca6f3688358,0.259650687
training,flute,1,3,1027,500bbf8c-eb92-50df-f88f-dec55722369d,0.784185798
training,violin,3,7,1450,4db8d275-839e-582e-f26c-b32dcbe2b198,0.279906032
training,violin,3,7,109,057fb0c6-8302-5143-f4fa-1aead3fb2829,0.778709617
training,piano,2,4,903,2e975645-4e9f-50a9-fbd3-95c2fd928b8f,0.614165411
training,violin,3,7,898,2f315458-4ec0-5905-f0e8-6c6ec969fa77,0.732607083
training,piano,2,4,489,197d97e1-24a6-5302-fc79-c842089021b8,0.230819972
training,piano,2,4,1525,4e85f4af-ee81-5e0d-f2fa-41cf0ba1b738,0.137454786
training,violin,3,7,2572,884450ba-462e-5db3-f272-7e29e133621c,0.617074682
training,violin,3,7,2337,7c81dcc3-6b5a-5191-f319-2c7488ee13c3,0.618366695
training,violin,3,7,559,1dbe5d7d-57f6-5355-fc9a-1af043d15f49,0.933165419
training,flute,1,3,1036,507b8a03-3c1d-5d72-f230-5c5b7c9e6ad3,0.683334851
training,piano,2,4,2975,988607b4-084d-53a2-f89a-6feddcfbef10,0.636528045
training,piano,2,4,3406,ae05db14-101c-5f66-f902-e97e3a863564,0.696141184
training,piano,2,4,1282,419b6a22-73bd-554a-ff78-d7375b57b55f,0.748523706
training,flute,1,3,380,1e3e576b-4dee-5e51-f51a-c18821d83227,0.109049745
training,piano,2,4,1743,594b82bc-4c5f-58c5-f83d-cc5a030d5276,0.118794497
training,violin,3,7,682,24786189-c72d-506a-f12e-7fa9012709c9,0.181950977
training,piano,2,4,222,0c2221e7-f91f-52d9-f551-64a5afa9748a,0.864924935
training,piano,2,4,2271,73226beb-a7e3-5a6b-f999-8db1b24b9240,0.098044868
training,violin,3,7,2128,7244444b-fd44-594d-f932-2c0085d36f10,0.035182429
training,flute,1,3,195,0e9cf95d-5148-5351-f500-a85f788b8581,0.534053192
training,piano,2,4,967,3168e5ae-4a56-55cc-f2b2-5fd5519e8323,0.874333087
training,violin,3,7,1390,4a830a05-f502-52bf-f2a0-16e4235994ea,0.190135796
training,guitar,0,1,323,3cd4b37b-427c-5616-fd67-06342b49240d,0.079502654
training,violin,3,7,2443,81a2f53f-688d-5d1c-fcf5-94d624a17626,0.788657964
training,flute,1,3,993,4dac4d1c-232f-5bc4-f3f1-9019a94dd6ef,0.151461761
training,flute,1,3,289,17632c22-70c0-5f54-f76b-fdc531ad4455,0.790646714
training,guitar,0,1,253,2e8cd0b6-56c0-552f-f82b-cd0a2044c786,0.623280096
training,piano,2,4,3131,a004de55-9add-50a7-fe5c-286d5836733d,0.773303384
training,piano,2,4,1413,48fb8bc2-cb44-525a-f5bf-cf3c153b0db2,0.818585319
training,violin,3,7,2421,8049fe4e-8b78-5660-f8a4-8857e28f4ab3,0.674280974
training,piano,2,4,3064,9ce821e0-a50c-55ce-ff32-853a2a3a551b,0.481857245
training,violin,3,7,2735,906a503c-000e-5369-f503-f49fbb4c5e20,0.814166254
training,piano,2,4,2560,833789c6-be14-57d8-ff5a-2eb861c7964c,0.97493207
training,guitar,0,1,880,a8ed173c-0d93-59a9-f447-91b4c515f3e3,0.635114523
training,flute,1,3,230,11e02243-3b67-5906-f0f7-6737196cad35,0.576624766
training,piano,2,4,804,2997c66f-ab6d-50ed-fecd-7e40af7466ad,0.75440799
training,guitar,0,1,274,3244360b-875b-588a-f8ab-0fc23b22d5d6,0.281851341
training,flute,1,3,1336,67402924-64d7-5ef5-f14e-1e937cdf3c1d,0.906440572
