subset,instrument,instrument_id,fold,track_id,uuid4,randNumb
validacion,violin,3,7,1264,fe1fe6c2-c25c-5750-f720-7c0825079f3f,0.166209524
validacion,violin,3,7,637,dded9a86-64c7-538b-f6a8-94ff2519df50,0.648729167
validacion,flute,1,3,208,d2bf82b5-6ef9-53e6-f376-6b038567ed58,0.352081609
validacion,violin,3,7,573,dae8b04d-b9ec-51e1-f239-4e47674b0483,0.528459353
validacion,violin,3,7,255,cb662d7c-08a2-5811-fcdf-0b908abd02d9,0.899238377
validacion,violin,3,7,513,d7acb49f-2fb5-522a-fafb-66bdc0315225,0.742724693
validacion,violin,3,7,654,de8fa096-7b87-54e1-f0a8-381ec579c027,0.568658434
validacion,piano,2,4,1200,fea193b7-fce6-5eec-f9c0-4058492c881e,0.743356994
validacion,flute,1,3,472,e6aeff13-280a-548b-f085-87b4e0f7acf6,0.41887995
validacion,violin,3,7,595,dbd68cd1-3383-5ce8-f57f-ab63e38d2061,0.124908952
validacion,flute,1,3,354,debb8c52-11d6-5421-fb5e-74b53ad5ffb5,0.305820725
validacion,piano,2,4,1187,fe0035df-725e-5d10-f5f3-3476ecc20bae,0.340794518
validacion,piano,2,4,683,e47a6ce7-4eca-53a9-f7c7-3f99c4e96461,0.290420919
validacion,piano,2,4,915,f1811dc7-9fe7-5e9a-f6ef-330baa13dc8a,0.325507682
validacion,piano,2,4,1012,f6e0ec59-6de4-5d35-f2f8-a64022df26d4,0.178212311
validacion,violin,3,7,715,e172d4f2-0bfe-58c9-f87c-b80a49db0551,0.264210122
validacion,flute,1,3,194,d171405d-464f-5684-f2d5-f85e52ab52e9,0.801883524
validacion,guitar,0,1,148,e53e7f24-6a0c-5b97-f290-5b78a859f0f5,0.851431505
validacion,violin,3,7,320,ceeee3eb-9e29-590b-f470-2c12c7518b5c,0.715849735
validacion,violin,3,7,952,ed771f6f-5749-522f-fede-54301bdfc0f0,0.350955309
validacion,flute,1,3,438,e49b4fe9-480c-53c3-ff93-d3c201a0d67a,0.360508007
validacion,piano,2,4,303,d0f6b925-b834-5f64-f893-52a0d1444647,0.584689196
validacion,flute,1,3,679,f780ca47-1922-5a98-f875-e94fdde2d4a0,0.278122667
validacion,violin,3,7,572,dadfb0e3-5cb4-5e4f-fc1e-d4525c40bdb6,0.365065095
validacion,guitar,0,1,269,fa35e676-c633-5eca-f0d2-bdb363b5ae4e,0.482395746
validacion,violin,3,7,824,e7f3466f-9664-5f61-f0eb-506b6b635572,0.101744583
validacion,flute,1,3,329,dc2cb7c5-88fa-5617-f88a-17d00a1df212,0.339882896
validacion,flute,1,3,582,f0825538-ccb9-5db1-f0de-46f8a4ea53a8,0.775724824
validacion,flute,1,3,278,d7a0a1bc-454d-5386-fd60-f651bf7fa6ed,0.349912872
validacion,flute,1,3,724,fae8f36b-fc32-55b2-f71c-24dc0df0897e,0.412421327
validacion,flute,1,3,741,fc7f9268-d2c3-567c-fe35-a28585d4130c,0.344440783
validacion,violin,3,7,1122,f7141b5c-9d37-58cf-f232-f861244ec5aa,0.378077033
validacion,flute,1,3,398,e1911e7e-0cd1-534c-f627-423d485ae471,0.388895064
validacion,flute,1,3,93,cb72d1fb-cbb6-5679-ff21-8f931e2eb946,0.937866557
validacion,violin,3,7,959,edddb37e-bef9-53e0-f42f-01e7ca30d065,0.022280934
validacion,violin,3,7,1268,fe980afb-ddc4-57d2-f44e-f09f05a88149,0.397002897
validacion,piano,2,4,804,eb5d0662-0f37-5c4c-fdd9-6cf320700422,0.95616485
validacion,piano,2,4,265,ceef193a-02a3-5d59-f817-3b27fb700779,0.66899469
validacion,violin,3,7,607,dc76bb4f-ede2-5bbb-fc71-5f07cf53d3ec,0.787388411
validacion,guitar,0,1,290,fe5d8b36-f71f-56c5-ffe1-542e5dd94c11,0.592134943
validacion,flute,1,3,621,f2afa82f-4937-5c42-fc09-a09b3800e92c,0.098778698
validacion,violin,3,7,1247,fd251cc8-32a8-5412-fe0a-d59001f9629c,0.579315625
validacion,flute,1,3,123,ccf95bab-7acf-5e0a-f780-136a72254abe,0.1229607
validacion,violin,3,7,134,c592b85c-36cd-5228-f0b9-3fef53e09b8a,0.866027231
validacion,flute,1,3,738,fc32fd5e-3bd8-5f6c-f242-2f3c4fe4050d,0.36219759
validacion,piano,2,4,766,e8f6d821-f467-55a7-f6fc-e396141e0eb8,0.115402555
validacion,violin,3,7,115,c4d245d6-7961-5cb8-fdd1-a181471a65e2,0.60402372
validacion,piano,2,4,932,f25d3c38-7df6-538b-f011-02d3d795e282,0.644045693
validacion,flute,1,3,662,f609254c-0894-5cf5-f30a-4e5dc109807d,0.657302451
validacion,piano,2,4,609,e0757a89-2c6c-55b1-fec3-efae8fc8174c,0.887603722
validacion,violin,3,7,1007,f0a26579-ca52-5ae0-fb99-c75cfeeb3f15,0.075162204
validacion,violin,3,7,398,d256f70e-c423-54e6-f390-14b591507771,0.323190839
validacion,flute,1,3,490,e7766040-84ef-5a0d-f2d9-c7d8c795ef5e,0.924422779
validacion,piano,2,4,1019,f70ca679-161a-5f1e-f3af-aad8ff926f16,0.543884453
validacion,piano,2,4,204,cbe2faf7-239f-5b7b-f58a-c9349ad2512f,0.939322068
validacion,guitar,0,1,155,e646bd33-8836-5742-f2fc-cb51963314c1,0.568167864
validacion,violin,3,7,946,ed5052e0-a5a2-57f1-f982-c79b15bbf0ac,0.950625679
validacion,guitar,0,1,240,f4c29166-9b46-5a90-f082-2ce1bcc299db,0.64232473
validacion,violin,3,7,544,d969b7d2-b5fe-5af8-fc31-5851d8f81c54,0.94569483
validacion,violin,3,7,374,d127d28a-c5a1-5e6a-ffb2-0d15ef6898af,0.491548167
validacion,violin,3,7,8,be84fd14-1ecd-577e-f2fe-bf73db4bea4f,0.493226584
validacion,violin,3,7,189,c86f90cd-abeb-5cb8-fc91-c5e8bb372a25,0.112912476
validacion,violin,3,7,711,e155c05a-672f-5bda-f38f-a0dab643877e,0.228048969
validacion,violin,3,7,695,e0bc3717-4571-5344-f071-218165a0fce6,0.371855713
validacion,violin,3,7,935,ed12f206-a264-56f0-f023-82d73a1b4ace,0.4150674
validacion,violin,3,7,273,cc7b406a-e91e-5aec-fc1f-89b8dc7cd1ef,0.072798129
validacion,guitar,0,1,204,ed67c1b7-4461-5583-f139-cc996d0ce505,0.081679584
validacion,piano,2,4,552,dd71d5ac-c982-56dd-f7f7-000ce7031134,0.612831166
validacion,violin,3,7,630,dd836cad-172b-50cc-ffdc-860e3ded601f,0.617198202
validacion,flute,1,3,709,f9c168bc-d6b5-514c-facd-c820ba8f8363,0.339710348
validacion,violin,3,7,341,cffbd374-cf1a-5e16-fae4-19c46334f3a6,0.245353785
validacion,piano,2,4,302,d0f289f2-fcb2-54cc-ffba-5f322dbc914b,0.082315404
validacion,piano,2,4,213,cc6558da-1a9a-5802-fe3e-19d14d38c738,0.26350495
validacion,flute,1,3,37,c56933aa-3e2c-5f90-fd7e-45b43ad48512,0.497693207
validacion,guitar,0,1,32,cfeed7a8-8c4f-5c48-fbc7-f3f1eb405f84,0.567034872
validacion,flute,1,3,597,f183d1d3-f875-568c-f52d-4640796a19ac,0.608320285
validacion,piano,2,4,823,ec156c1e-3deb-57ce-f5bc-d3b9d638f5ca,0.170481135
validacion,piano,2,4,566,de1ff125-0c35-5e6e-f578-4919b9ed83ad,0.833290747
validacion,piano,2,4,149,c8b75659-71a7-5e6f-fab5-fca0de6572cd,0.614940108
validacion,guitar,0,1,246,f62a1f5e-546c-5952-f8c3-71e0845d9640,0.809117621
validacion,piano,2,4,1141,fbccbe3e-8310-5a45-fbe4-6b511e44e2ff,0.429347061
validacion,violin,3,7,86,c390dc87-9695-57eb-f46b-cd698e44906d,0.267946192
validacion,violin,3,7,222,c9c81178-a77d-5978-f7e2-9fa244e70e5d,0.795559309
validacion,piano,2,4,1044,f802e2d6-0df1-57c5-fff6-f63155c583ea,0.362435241
validacion,piano,2,4,326,d21fa40e-c8b1-5a22-fc05-d926ec8daa5d,0.368238588
validacion,violin,3,7,1077,f47c6b6a-fd75-51a1-fe27-06d60de4961b,0.5465137
validacion,flute,1,3,46,c687dc63-fdc9-5217-f554-9284dec08974,0.995138366
validacion,violin,3,7,300,cda4868d-8ded-51b0-f8ec-eaa4b4e522a8,0.156998764
validacion,violin,3,7,1255,fd7d8098-1cb6-5a07-ff24-396fddcc731a,0.855828458
validacion,violin,3,7,567,dab58f86-1041-59e6-f0d7-dec0ef396a5e,0.384246604
validacion,piano,2,4,753,e85f0fa1-327c-51ed-ff74-1a283b4e7d27,0.978732139
validacion,piano,2,4,1151,fc40c60b-8c5d-59bf-fe30-c82fab9e2e2e,0.296300457
validacion,flute,1,3,247,d54503df-1f51-5b3e-fd03-c8ffff933cb1,0.563206357
validacion,piano,2,4,674,e3d2b5e1-2861-5c37-f2f7-b95a04c6ba94,0.559337725
validacion,violin,3,7,1134,f7cae46b-03aa-542a-f3b6-91e6b162ddae,0.755889343
validacion,violin,3,7,1095,f551169b-252f-5571-f88a-adf38e87e8e2,0.559005204
validacion,violin,3,7,117,c4d969eb-fa3f-5b27-f5ca-70058711c3b9,0.432548126
validacion,guitar,0,1,56,d5601d73-7551-5df3-f863-df8d942f19ee,0.215697135
validacion,violin,3,7,514,d7bd6c90-61d5-589a-f08b-b1ac519d8837,0.531206234
validacion,violin,3,7,289,cd1e1338-6ecf-5193-fe6c-bf87e2fddf98,0.005247432
validacion,flute,1,3,628,f33b1c8b-c0d1-5d05-f9bf-f499aae0082e,0.567191615
validacion,piano,2,4,319,d1f3205b-b382-52c8-fae0-736b374f4f21,0.48846545
validacion,violin,3,7,407,d2fec7f2-328e-55a5-f841-a8f22d50a406,0.440052081
validacion,flute,1,3,422,e392c67d-9fd2-5e90-fb58-f3163add15ef,0.86065578
validacion,flute,1,3,708,f9b6ccd3-3482-5eaf-f678-9e3f7e276aff,0.063495648
validacion,piano,2,4,767,e8fa0025-52f0-5ee8-fe5e-da715ae1a205,0.911303207
validacion,flute,1,3,95,cb7e8205-f0b2-564c-fecd-c794ce956bd0,0.431634011
validacion,piano,2,4,529,dcad6676-3f4b-5e5b-f4a9-938c3b1831a4,0.097137497
validacion,piano,2,4,327,d247b9aa-506a-55a2-fd92-0f556aceb006,0.184535941
validacion,violin,3,7,1162,f934f30a-ce7c-5f5a-fe92-3cbaf5c394f3,0.289498033
validacion,flute,1,3,280,d7d62f3b-3ea3-50b4-f7bf-c26f52babe08,0.396363661
validacion,piano,2,4,425,d78f9b25-05b1-53dd-f96f-05391b5d8b3f,0.364361002
validacion,violin,3,7,149,c66e5a25-ad24-539c-f281-8e104f8a77fd,0.599105297
validacion,guitar,0,1,282,fd2488ad-f66e-5f06-f38d-312cfcd466e6,0.773441365
validacion,piano,2,4,877,ef078750-9301-5ce1-f899-0f333d6bb974,0.197901237
validacion,flute,1,3,417,e3398cc1-e739-5314-f661-ec7b8ada07b9,0.269908985
validacion,flute,1,3,218,d31c039e-c346-59e3-fb99-3b4982a735ff,0.102035041
validacion,piano,2,4,179,caabae52-26d6-555a-f9f7-c78d496c1670,0.51142792
validacion,guitar,0,1,201,ecff6f35-836a-5829-fe59-9512e5e568ca,0.547855097
validacion,guitar,0,1,75,d88b683b-f5a1-55ab-f3d8-3f48ff5c1476,0.840079042
validacion,violin,3,7,631,dd982f2c-368c-5123-f6d1-df27012e3451,0.509485
validacion,piano,2,4,285,d01526ca-28cc-5fcc-fa33-53b901ea8818,0.256616047
validacion,flute,1,3,649,f56b129c-e7c9-546a-ff09-0b9efb359dce,0.068633395
validacion,violin,3,7,1113,f6b06857-c24a-5c29-f869-faf1dc9a3eae,0.575432761
validacion,piano,2,4,1197,fe70cc5f-90b9-5e94-f535-b879d8fa1a22,0.087383042
validacion,violin,3,7,422,d3c1049f-5359-591f-f83f-9e0153240e79,0.425847829
validacion,violin,3,7,5,be6f3441-dda6-585e-f21b-6bfdec60f268,0.828338918
validacion,piano,2,4,151,c8ee9480-3c57-503b-f082-94114805b0ef,0.743188774
validacion,violin,3,7,933,ecff2a53-219c-5275-f1bc-2121f5b5a265,0.281459756
validacion,piano,2,4,1098,fa355e13-0a0b-5f59-f1cb-211416f506b4,0.181884092
validacion,piano,2,4,1013,f6e31b31-3254-5add-f9ba-07b0e5c91039,0.781779046
validacion,piano,2,4,547,dd47cdad-d0a0-5cbb-fafc-acd799b3d956,0.549247347
validacion,violin,3,7,87,c39b3e6b-726c-5591-f59f-ed5d250d90a8,0.384232944
validacion,piano,2,4,920,f1b0c36a-f8ea-5385-f333-f9b141bdef9b,0.760940423
validacion,piano,2,4,982,f51f8021-1009-5e77-f802-9d73be3c648a,0.838683576
validacion,flute,1,3,116,ccae9a51-35de-5aa4-fad0-490a9f4db4fd,0.725506313
validacion,piano,2,4,1190,fe3f4e1b-96f5-5127-f4a4-58ad83f8b19f,0.484753934
validacion,violin,3,7,951,ed767f11-0646-5af0-f07a-16d077703382,0.91509374
validacion,violin,3,7,1290,ff5d6af6-8831-5a7e-fd95-913aeb7ab1c2,0.629829668
validacion,violin,3,7,208,c90f0838-4248-5bee-f876-d41da1570a67,0.201263094
validacion,flute,1,3,716,fa2b8c56-9fea-5f0f-f935-1b888dd58f3a,0.782512436
validacion,flute,1,3,321,db46dfc9-e7fe-5215-f73a-62c7ca6f3a1e,0.229628518
validacion,piano,2,4,517,dbf3fbf0-1ccf-53c2-f74f-873d956bf134,0.382689227
validacion,piano,2,4,640,e1aeeeb1-c3c5-567b-f119-73953190533d,0.028999452
validacion,guitar,0,1,117,e150b424-6592-5074-fac9-ba1fe71fb78d,0.798081177
validacion,violin,3,7,620,dd312d65-e045-5db0-f67a-9071e5f6d7ff,0.111924308
validacion,piano,2,4,751,e8398358-ad15-5c4c-f3b6-bd5e9dd5ad77,0.150577344
validacion,guitar,0,1,264,f957e000-48ad-575d-f8e9-57b681feb278,0.446415413
validacion,flute,1,3,589,f0fea797-981e-51ae-f550-408527ea2516,0.411075381
validacion,flute,1,3,358,defb2354-1286-5475-fef2-000cf5bc1cd9,0.247779731
validacion,violin,3,7,326,cf2c403e-99f4-5468-f256-9f29770925d1,0.2229156
validacion,flute,1,3,187,d0b4a3ca-0ebc-5b0e-f021-78ed661891db,0.415499649
validacion,piano,2,4,1108,fa7997b2-4cba-537f-f00d-1ba1faee01ce,0.30139599
validacion,piano,2,4,1186,fdf097d8-f645-5d70-f579-61ac5ad3aba8,0.292751823
validacion,flute,1,3,45,c68643da-17dd-5fee-f9f2-e0c977991b7d,0.704758272
validacion,piano,2,4,635,e18cebce-86ae-546d-f835-4da2181e0e91,0.719548055
validacion,violin,3,7,119,c4e9c8e8-a5f0-5ef5-f7a5-9458ba633872,0.544165865
validacion,violin,3,7,987,ef0d3737-4c8f-594b-f826-2346bfa1c84d,0.534015662
validacion,violin,3,7,259,cbb4057c-52dd-582c-fcfa-9a406ab32bee,0.036319195
validacion,piano,2,4,543,dd37e2f7-f5a7-5b73-fb75-e056793754d9,0.773893168
validacion,flute,1,3,175,cfe17660-1a1c-54cc-f419-66318c89eec5,0.561572178
validacion,flute,1,3,162,cecf5dd4-f854-526c-f238-6c791902ef63,0.955686698
validacion,piano,2,4,626,e12a43f1-46f8-504a-f320-0b32eac22f63,0.571202426
validacion,violin,3,7,497,d6c3804c-dac4-57a3-fd51-50a54220a2d3,0.589168692
validacion,flute,1,3,562,eefcad7d-73fd-5e08-f724-c1406dd1dbc1,0.867010293
validacion,violin,3,7,234,ca64313b-0f8b-5e6a-fe5f-b303bef0002a,0.880860832
validacion,piano,2,4,992,f5aa5681-a52b-57c8-f482-6078ebe21c38,0.304256674
validacion,flute,1,3,717,fa33b5cd-f526-517c-f8da-8c65abab8a23,0.947118873
validacion,violin,3,7,116,c4d8ab97-af1a-5288-f483-66bcf57cfb05,0.974487697
validacion,flute,1,3,624,f3195096-45c7-5777-f827-d102e184888b,0.245756271
validacion,violin,3,7,535,d89a706f-a7f4-52ae-fd0a-948df58d00d3,0.7813767
validacion,piano,2,4,342,d2df1539-2420-5dbf-f39b-f0d10828bf54,0.489859153
validacion,flute,1,3,686,f8703537-a96f-59ea-f53a-544aa46b7c87,0.276708515
validacion,violin,3,7,1145,f8564a51-89f4-5f1c-f17f-e6c61db61465,0.097615053
validacion,piano,2,4,334,d29f8a75-2854-59cf-fc98-e44604512e35,0.486873804
validacion,violin,3,7,310,ce4ee24d-dff1-5c5b-fd0c-80ae45052bad,0.84107735
validacion,violin,3,7,1083,f4d0a793-fb68-5947-fb4f-a1f2fd59e1d5,0.834775626
validacion,guitar,0,1,12,cc52ad7c-a2ea-5ccb-fd96-9edf1bbbfc12,0.671376095
validacion,flute,1,3,264,d6931e3a-5166-5e33-f26b-e41aa4d8b5e6,0.514761999
validacion,flute,1,3,255,d5fe5895-a0b0-5056-f3f2-56aaf4f03eae,0.05477883
validacion,violin,3,7,1065,f3ad3fec-4ffd-54cf-f77a-f2ea510f0ab6,0.006601227
validacion,violin,3,7,803,e6b183bc-7a7f-5f35-f6d5-7d151ecee5a9,0.871208296
validacion,piano,2,4,163,c9d80a73-7407-5ced-f915-f4369554094c,0.510956931
validacion,violin,3,7,919,ec3c2173-43e4-5bed-f332-10c3231f05d9,0.562471589
validacion,piano,2,4,523,dc4bf91d-ceff-5f53-f966-48531744589a,0.403912252
validacion,piano,2,4,790,ea536544-2e8b-5d30-ff87-5fcb4a1f1ad4,0.091436241
validacion,violin,3,7,546,d97d1d5c-dcf2-5922-f33b-7c9520b3f45c,0.93000062
validacion,piano,2,4,1113,faa6312d-e586-5a22-f55c-16abe80722aa,0.561481873
validacion,flute,1,3,430,e4028adb-d672-5968-fa5c-ff6f7dc96c56,0.902833453
validacion,piano,2,4,316,d1b33ac6-ac56-51c8-fa9e-62044c5c165c,0.051523469
validacion,piano,2,4,220,cce4bac8-0124-5b5c-fece-578eaca9cf6e,0.897786954
validacion,violin,3,7,522,d7f3d698-f527-5d41-f601-119c5fa71bac,0.389035805
validacion,guitar,0,1,94,dc510133-2277-5b8e-f563-a2606a0f582d,0.878843311
validacion,violin,3,7,411,d346d4df-23c4-559d-f07b-a4f1519759c4,0.48838072
validacion,violin,3,7,667,df2b6864-3497-528d-f980-01aad07a3c90,0.982397084
validacion,piano,2,4,604,e04a5897-2b0c-58fb-fc7f-37a1a05b9f95,0.929071885
validacion,guitar,0,1,66,d6ec739c-092b-5b32-f87b-4e4c43e0d0f6,0.282795543
validacion,guitar,0,1,198,ecd9bf47-eb76-52af-ff5b-393ac57da651,0.74660463
validacion,flute,1,3,313,dacbead6-441b-5ce5-f6eb-4f0ecac3dc8a,0.770672487
validacion,flute,1,3,344,ddcc7188-6360-5a5a-f90c-607810019588,0.99091148
validacion,violin,3,7,1103,f5ba1ec3-ef5e-57cf-f6fd-7e5c8aa49312,0.508274673
validacion,guitar,0,1,40,d2aa42b5-f61d-5bf9-fe23-4d4c08b6cc46,0.246925704
validacion,violin,3,7,1043,f2a54df1-b694-554b-f4d3-afa4a08ac023,0.036063298
validacion,flute,1,3,375,e054e0aa-26fe-52ed-f939-e5c784dd716d,0.56681447
validacion,piano,2,4,1102,fa45693b-74f4-56df-fbe7-a36a59b14688,0.286255178
validacion,flute,1,3,338,dcc88f7e-3081-57e4-f431-020c02effa0f,0.406781356
validacion,piano,2,4,1130,fb4cea08-63e0-59f9-fc95-ace7335c4461,0.565609504
validacion,piano,2,4,528,dca53836-2577-587c-fadb-49c0e19219df,0.98506908
validacion,guitar,0,1,72,d807685f-ce5c-5cc5-f484-3d00eb71d6c4,0.710432703
validacion,violin,3,7,207,c90e76df-5b75-553e-f442-8c498a5e42f2,0.184771879
validacion,violin,3,7,839,e895adcc-18e0-5b48-fb2e-9c172409b178,0.784859575
validacion,flute,1,3,388,e0ec2219-62bb-524a-f062-39db9eff9467,0.638710923
validacion,piano,2,4,890,ef9d1b10-6887-5304-f4d3-26d1c45dba85,0.795233998
validacion,violin,3,7,975,ee5ae088-2a99-5af6-f433-461176e87d01,0.516050288
validacion,piano,2,4,947,f30cc602-d23f-5b5e-ffde-7ac1d0f2938f,0.891229235
validacion,flute,1,3,498,e868b1e4-55e9-5675-f259-71354c618373,0.611364591
validacion,flute,1,3,536,ebd4ed98-a70e-5386-f37b-2fda77702902,0.020103411
validacion,flute,1,3,173,cfa9a457-dc2f-59c3-fdef-f7936081403d,0.759369857
validacion,violin,3,7,81,c346aa90-4b9f-561d-f71d-bcb92746ed4b,0.730278287
validacion,violin,3,7,783,e5b746f5-cc19-5f4e-fb11-99100dfa5db8,0.797877094
validacion,violin,3,7,285,ccf7b1bd-e553-57bc-fa19-8319fc6b3a65,0.425842356
validacion,violin,3,7,985,eef2b8ed-c835-57fb-fb74-f602276ccbc4,0.609639263
validacion,piano,2,4,934,f263411e-d07a-5bb3-f9d6-6211d2d2b5aa,0.03241312
validacion,violin,3,7,510,d7735349-78a7-5b73-fc45-c997d68f5248,0.767730396
validacion,flute,1,3,334,dc703a49-9741-5d98-fe5d-fdcf06242075,0.612650732
validacion,violin,3,7,1192,fa8cd934-b934-505e-f2a3-59a2a7955fe2,0.897452482
validacion,piano,2,4,665,e34e75be-6eef-5cda-fa70-42cdf7c5fce8,0.919944635
validacion,violin,3,7,1240,fcea3023-b100-5310-f1f1-398ddd11743a,0.630911997
validacion,flute,1,3,222,d380908d-0ad8-5355-f124-a7e9860ef26b,0.050705313
validacion,flute,1,3,491,e7976c80-1d8c-505f-fb1f-7c675558abc4,0.794135673
validacion,flute,1,3,335,dc9c08ee-c9c0-59eb-fcbd-7e3647bd84f8,0.462071708
validacion,piano,2,4,984,f5472cf0-5fe8-5fff-fd48-1957b240f97d,0.620407454
validacion,flute,1,3,319,db255303-7ddd-5cdf-f9dc-4332f0f796d4,0.976657125
validacion,piano,2,4,945,f2cd1038-232f-51d6-f2b5-cb0479dca37c,0.730155262
validacion,guitar,0,1,207,ee2bca44-8df5-54c1-f272-1e941ae6b182,0.444130444
validacion,flute,1,3,688,f8bbf2aa-ad6b-5255-fcb0-0d771367714e,0.481513331
validacion,violin,3,7,1142,f82c311b-f8e6-562c-f834-365cba47634a,0.748408677
validacion,violin,3,7,534,d899aa67-b359-502e-f03b-bcaaf6803a4d,0.875009185
validacion,flute,1,3,656,f599f8c9-f368-5643-f9ed-f862d1738036,0.40040354
validacion,flute,1,3,66,c884ff39-7d4f-5273-f087-ae114f6459bf,0.663910303
validacion,piano,2,4,1225,ffd1474e-e07b-574c-f856-3989a6496317,0.614405907
validacion,violin,3,7,85,c3859953-06e8-53ef-f2e2-3d293e216260,0.106004886
validacion,piano,2,4,28,c21f8a87-2035-5823-f369-0054963b4a66,0.301222101
validacion,piano,2,4,341,d2d3ec60-eb5b-5c25-faa7-f7ce04cfb646,0.011995516
validacion,flute,1,3,694,f8ffcb66-d19a-5cfc-fd5c-ac5c6c03e183,0.659071961
validacion,piano,2,4,1143,fbd5c250-7c71-501e-fd0f-cae1bec2ee6f,0.275114195
validacion,violin,3,7,565,daa564d2-c6a2-5014-f40c-d6a631878a37,0.829469365
validacion,violin,3,7,948,ed57a43b-7086-56ec-f5ab-ddb5e39be8cb,0.526891416
validacion,flute,1,3,104,cc12e225-91f7-5485-fd6a-2bb020fab4f6,0.455174638
validacion,flute,1,3,337,dcc69b60-69d2-54ac-f492-2c19fefc735e,0.879099463
validacion,violin,3,7,699,e0e07467-3e53-5e7b-f64d-74e358a20a0c,0.512432401
validacion,piano,2,4,1093,fa016705-36d7-55a8-fab8-652f1bf925e4,0.086657231
validacion,flute,1,3,325,dbb92d83-74b9-5887-fc68-7b9df1e1b9c6,0.559622381
validacion,piano,2,4,581,df3e2a02-83a1-5cda-fa83-889b8ba71b2d,0.545872942
validacion,piano,2,4,304,d0fe3569-4457-5adc-f9e8-757b9a3a8f34,0.147312991
validacion,piano,2,4,332,d28761b1-8377-511b-fba4-609b89b503eb,0.601253994
validacion,violin,3,7,972,ee554e55-a43f-5409-f080-43031bd9991c,0.497381124
validacion,violin,3,7,345,d01c9196-2cd2-586b-f1c3-d40a85212a5f,0.577120021
validacion,piano,2,4,401,d62784a7-d685-58a1-f75c-0ed782314f4c,0.994134521
validacion,flute,1,3,373,e045aaa9-ea00-5b02-fbf7-15a464d9c20d,0.609856856
validacion,violin,3,7,1259,fe0343e9-9279-5805-f673-bf4e32fde529,0.058019241
validacion,piano,2,4,47,c32d1984-a404-5627-f3c8-c936a56bc141,0.116970013
validacion,flute,1,3,163,ced2237c-f9cf-5ed8-f08e-fef4a11afd7b,0.553840991
validacion,violin,3,7,364,d0b91511-dc77-5083-fda2-5208bd4f4d39,0.87621676
validacion,violin,3,7,1225,fc3139af-343b-5f83-f07c-e59ce5464d0a,0.80749439
validacion,flute,1,3,362,df8bd086-1b3f-55bd-f586-d87297f1babb,0.818646949
validacion,violin,3,7,1063,f3a27862-07d3-5bf3-f93e-d4d4ba626836,0.3275453
validacion,flute,1,3,132,cd62f0e5-05d0-566b-f9e7-d8823c3e3342,0.928503248
validacion,piano,2,4,1224,ffb49827-4734-5ee9-f49d-02568cf2e378,0.110644522
validacion,flute,1,3,376,e05c9812-176c-54fa-f8fa-d9eda250d788,0.953756418
validacion,flute,1,3,677,f774e158-a17d-5b66-f7ae-6860b941c7be,0.067437058
validacion,flute,1,3,279,d7cc706c-bf5b-5e35-f673-6353a4b1f337,0.359776451
validacion,violin,3,7,1199,faed18bc-42e0-5cd5-f24e-9d299c54ae92,0.120712092
validacion,violin,3,7,890,ea7a241b-ef64-59c9-fb4b-fd97c4a4d152,0.611237306
validacion,flute,1,3,328,dbe2e699-b37d-54d5-fa5b-7d9aab079d70,0.732988139
validacion,violin,3,7,415,d3803b4b-9e3e-5d24-fec4-1d128bc08515,0.579074727
validacion,violin,3,7,1296,ffd05669-b2f5-5f3b-f1ee-b2f534b54c72,0.43623573
validacion,violin,3,7,575,daecd5cb-ed8d-5676-f56f-9e649285e64e,0.701669119
validacion,violin,3,7,453,d4fc3af7-4d95-50c2-f2c4-24a1928510e5,0.042234305
validacion,piano,2,4,889,ef9ca71b-bc6e-5ff9-ff1f-7e8ff75a96d8,0.659959296
validacion,piano,2,4,106,c673f941-3c15-52c4-f775-75d2f907ff18,0.50832593
validacion,violin,3,7,652,de7f42fa-8ec4-598b-fc32-577e88ec468e,0.809253239
validacion,violin,3,7,854,e9689c88-1d0e-5905-f2d7-d5468b34baa4,0.600498993
validacion,piano,2,4,243,ce0c896c-446b-592f-f37f-f881089eaff0,0.379359683
validacion,flute,1,3,282,d7fe1f54-e57d-5b38-fc8a-0fb03e0c3866,0.878961659
validacion,violin,3,7,480,d608e81c-550a-564e-fa38-262e8a09137b,0.915184758
validacion,piano,2,4,817,ebde2e78-9b20-5476-f8ec-9311272ddb83,0.300432408
validacion,violin,3,7,1238,fcd5112f-ffcd-5b6e-fde7-00b1edea8b1e,0.167824616
validacion,flute,1,3,565,ef2a7caf-e6cf-5518-f125-8fa81b854931,0.589231768
validacion,flute,1,3,29,c46cd3a2-5bc6-5f51-f584-97f5eff9276a,0.589586015
validacion,violin,3,7,1177,f9d32adc-5799-5af2-ff86-01511ccbf861,0.864079376
validacion,piano,2,4,839,ed198598-185b-5cd2-f5de-fbcb535bdb4e,0.577369594
validacion,violin,3,7,56,c1bff4b2-2764-543d-f349-6e25aa116566,0.904874726
validacion,violin,3,7,738,e2a90ae1-6850-5e4f-f255-408b523efee3,0.971616473
validacion,guitar,0,1,189,eb6daf13-7212-5a0a-f14e-8e161dbaa10c,0.524095399
validacion,piano,2,4,1168,fd2893b9-d75e-5974-f784-3dd0db426edb,0.899684566
validacion,flute,1,3,229,d413828e-922d-5232-fad1-f63b3f2b137b,0.070762735
validacion,flute,1,3,314,dacccce3-9f32-52f1-f342-2b708f083247,0.795791503
